filepath,start_time,train_test_split,end_time,method,number of sample,test_return_mean,test_return_std,Sharper ratio,Loss_Probability,Conditional Loss,VaR,CVaR
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,naive policy 1/N portfolios,62,0.0767258064516129,0.44187124709743947,0.17363837759439835,0.45161290322580644,0.30217857142857146,0.43460000000000004,0.046645161290322576
""
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Markowitz_revised gamma = 0.1,62,0.08146736049418671,0.3745424077324937,0.21751171245839926,0.45161290322580644,0.23470428525161152,0.4476871554601395,0.04099760973841559
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Markowitz_revised gamma = 0.3,62,0.08742785534338156,0.32284841375930345,0.27080156388367005,0.4838709677419355,0.17631936413741203,0.4332937361568613,0.030585802697915682
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Markowitz_revised gamma = 0.5,62,0.08754764561879942,0.3311852764468539,0.26434643036689587,0.43548387096774194,0.20767877396108178,0.40177438084888006,0.03138800638719423
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Markowitz_revised gamma = 0.7,62,0.08759898830276326,0.3371457697200139,0.25982526304722947,0.43548387096774194,0.2145810348291434,0.42652985660929954,0.03283222385885213
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Markowitz_revised gamma = 0.9,62,0.08762750272509916,0.3410385845832331,0.2569430753185436,0.41935483870967744,0.22709813580167595,0.4402828603567872,0.03363457184706043
""
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,SAA_CVaR,62,0.08623374448634417,0.3855413660330581,0.223669240407656,0.45161290322580644,0.2553673064341757,0.5310883610935654,0.04095309836235731
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 2007,62,0.0877040634500741,0.3550475547750889,0.247020609691656,0.41935483870967744,0.24014078725263388,0.46336740862017806,0.03604439684669061
""
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 2 cluster portfolios (3factor),62,0.09447345881663262,0.3508393305244286,0.2692784149240489,0.46774193548387094,0.20931393379194074,0.3865483094265185,0.03219145500036685
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 3 cluster portfolios (3factor),62,0.11169510754323222,0.37357744609345794,0.29898782357243653,0.43548387096774194,0.21504877728342003,0.41178750562857364,0.03827896194706738
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 4 cluster portfolios (3factor),62,0.10869860826408285,0.38138045545427285,0.2850135781987279,0.45161290322580644,0.21709742087168188,0.4044518444709707,0.03864593367019551
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 5 cluster portfolios (3factor),62,0.09415914993581775,0.41617916774963326,0.2262466678593158,0.45161290322580644,0.2575311651174193,0.4143607492752136,0.043726771233108336
""
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 2 cluster portfolios (5factor),62,0.09581746442095707,0.3538699420715698,0.2707702831725055,0.45161290322580644,0.21510058997943868,0.39933316522948487,0.033203314963961554
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 3 cluster portfolios (5factor),62,0.10881178200706237,0.3816572172112154,0.2851034307752764,0.41935483870967744,0.22855325789210726,0.4115480356708312,0.039341642388732875
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 4 cluster portfolios (5factor),62,0.10673428907994228,0.38993602069983696,0.27372256835462677,0.43548387096774194,0.23363330588420322,0.4155047811753194,0.040018467369112416
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 5 cluster portfolios (5factor),62,0.09686079037744938,0.3971145159585124,0.24391148267057727,0.45161290322580644,0.24159763035124204,0.42712280516718254,0.04088935251131562
""
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 2 cluster portfolios (return),62,0.08690032896383752,0.35854556937733745,0.24236899402982895,0.46774193548387094,0.22360547023007557,0.45243565242393047,0.033308867297833444
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 3 cluster portfolios (return),62,0.08505055023831708,0.3983014375998697,0.2135331239345366,0.45161290322580644,0.26027373798183306,0.4160956379205001,0.040080213846920794
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 4 cluster portfolios (return),62,0.08007685196637604,0.4350595881506416,0.18405950391018394,0.5,0.2662659455396895,0.44087541942222663,0.044888942749068114
