filepath,start_time,train_test_split,end_time,method,number of sample,test_return_mean,test_return_std,Sharper ratio,Loss_Probability,Conditional Loss,VaR,CVaR
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,naive policy 1/N portfolios,62,0.076725806,0.441871247,0.173638378,0.451612903,0.302178571,0.4346,0.046645161
,,,,,,,,,,,,
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Markowitz_revised gamma = 0.1,62,0.08146736,0.374542408,0.217511712,0.451612903,0.234704285,0.447687155,0.04099761
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Markowitz_revised gamma = 0.3,62,0.087427855,0.322848414,0.270801564,0.483870968,0.176319364,0.433293736,0.030585803
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Markowitz_revised gamma = 0.5,62,0.087547646,0.331185276,0.26434643,0.435483871,0.207678774,0.401774381,0.031388006
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Markowitz_revised gamma = 0.7,62,0.087598988,0.33714577,0.259825263,0.435483871,0.214581035,0.426529857,0.032832224
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Markowitz_revised gamma = 0.9,62,0.087627503,0.341038585,0.256943075,0.419354839,0.227098136,0.44028286,0.033634572
,,,,,,,,,,,,
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,SAA_CVaR,62,0.086233744,0.385541366,0.22366924,0.451612903,0.255367306,0.531088361,0.040953098
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 2007,62,0.087704063,0.355047555,0.24702061,0.419354839,0.240140787,0.463367409,0.036044397
,,,,,,,,,,,,
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 2 cluster portfolios (3factor),62,0.094473459,0.350839331,0.269278415,0.467741935,0.209313934,0.386548309,0.032191455
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 2 cluster portfolios (3factor) bs,62,0.09451342,0.35103054,0.269245575,0.467741935,0.209520079,0.387316889,0.032192456
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 3 cluster portfolios (3factor),62,0.111695108,0.373577446,0.298987824,0.435483871,0.215048777,0.411787506,0.038278962
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 3 cluster portfolios (3factor) bs,62,0.1118867,0.373439527,0.299611295,0.435483871,0.214916568,0.411430329,0.038240505
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 4 cluster portfolios (3factor),62,0.108571196,0.380992687,0.284969239,0.451612903,0.216855515,0.405572568,0.038580148
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 4 cluster portfolios (3factor) bs,62,0.108492567,0.380805893,0.284902544,0.451612903,0.217077327,0.404658127,0.038535102
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 5 cluster portfolios (3factor),62,0.09431294,0.415152122,0.227176822,0.451612903,0.256376041,0.414250174,0.043687159
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 5 cluster portfolios (3factor) bs,62,0.094233869,0.414712809,0.227226811,0.451612903,0.256562518,0.416288598,0.04361778
,,,,,,,,,,,,
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 2 cluster portfolios (5factor),62,0.095886307,0.353831647,0.270994151,0.451612903,0.214929506,0.398353758,0.033120381
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 2 cluster portfolios (5factor) bs,62,0.095991698,0.353941686,0.271207666,0.451612903,0.215038881,0.398243501,0.033097794
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 3 cluster portfolios (5factor),62,0.107993426,0.382490463,0.282342793,0.419354839,0.230372486,0.413471687,0.039395604
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 3 cluster portfolios (5factor) bs,62,0.107892499,0.382164135,0.282319792,0.419354839,0.230467921,0.411378329,0.039329241
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 4 cluster portfolios (5factor),62,0.109008678,0.388630992,0.280494043,0.419354839,0.237824729,0.419420935,0.040008428
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 4 cluster portfolios (5factor) bs,62,0.108912296,0.388334182,0.280460235,0.419354839,0.237937156,0.417382393,0.039940463
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 5 cluster portfolios (5factor),62,0.098139348,0.388021039,0.25292275,0.451612903,0.234536808,0.4136745,0.039504068
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 5 cluster portfolios (5factor) bs,62,0.098038253,0.387838479,0.252781141,0.451612903,0.234804926,0.411599938,0.039442747
,,,,,,,,,,,,
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 2 cluster portfolios (return),62,0.086900329,0.358545569,0.242368994,0.467741935,0.22360547,0.452435652,0.033308867
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 2 cluster portfolios (return) bs,62,0.086781866,0.358862499,0.241824839,0.467741935,0.224061478,0.453738795,0.033350189
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 3 cluster portfolios (return),62,0.08505055,0.398301438,0.213533124,0.451612903,0.260273738,0.416095638,0.040080214
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 3 cluster portfolios (return) bs,62,0.084965866,0.398429347,0.213252028,0.451612903,0.260753346,0.418023235,0.040073026
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 4 cluster portfolios (return),62,0.081368635,0.433375798,0.187755373,0.483870968,0.272698031,0.440738173,0.044668369
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 4 cluster portfolios (return) bs,62,0.08129045,0.433257933,0.187625994,0.483870968,0.272952033,0.442815014,0.044659565
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 5 cluster portfolios (return),62,0.078486904,0.440589668,0.178140591,0.467741935,0.286816192,0.442502208,0.046443254
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 5 cluster portfolios (return) bs,62,0.078399193,0.440362133,0.178033457,0.483870968,0.277097457,0.440870931,0.046372856
,,,,,,,,,,,,
../factor model/10_Industry_Portfolios_Daily.csv,20120101,20161231,20170401,Popescu 3 cluster portfolios (3factor) tau = 0.5,62,0.110565206,0.374971745,0.294862767,0.435483871,0.216139838,0.414427255,0.03857261
